"Observation station","Year","Month","Day","Time [Local time]","Snow depth [cm]","Average temperature [°C]"
"Salla Naruska","2015","12","10","02:00","37","-2.5"
"Salla Naruska","2015","12","11","02:00","37","-9"
"Salla Naruska","2015","12","12","02:00","36","-4.6"
"Salla Naruska","2015","12","13","02:00","39","-14.4"
"Salla Naruska","2015","12","14","02:00","38","-18.7"
"Salla Naruska","2015","12","15","02:00","38","-13.7"
"Salla Naruska","2015","12","16","02:00","40","-25.3"
"Salla Naruska","2015","12","17","02:00","40","-27.8"
"Salla Naruska","2015","12","18","02:00","40","-12"
"Salla Naruska","2015","12","19","02:00","44","-6.2"
"Salla Naruska","2015","12","20","02:00","44","-4.6"
"Salla Naruska","2015","12","21","02:00","45","-0.1"
"Salla Naruska","2015","12","22","02:00","44","-3.9"
"Salla Naruska","2015","12","23","02:00","43","-18"
"Salla Naruska","2015","12","24","02:00","43","-10"
"Salla Naruska","2015","12","25","02:00","44","0.3"
"Salla Naruska","2015","12","26","02:00","42","-4.5"
"Salla Naruska","2015","12","27","02:00","45","-19.9"
"Salla Naruska","2015","12","28","02:00","45","-29.7"
"Salla Naruska","2015","12","29","02:00","44","-23.3"
"Salla Naruska","2015","12","30","02:00","44","-3.7"
"Salla Naruska","2015","12","31","02:00","44","-2.4"
"Salla Naruska","2016","1","1","02:00","44","-6"
"Salla Naruska","2016","1","2","02:00","43","-11.1"
"Salla Naruska","2016","1","3","02:00","43","-10"
"Salla Naruska","2016","1","4","02:00","43","-18"
"Salla Naruska","2016","1","5","02:00","43","-20.6"
"Salla Naruska","2016","1","6","02:00","44","-31.8"
"Salla Naruska","2016","1","7","02:00","44","-22.9"
"Salla Naruska","2016","1","8","02:00","48","-19.6"
"Salla Naruska","2016","1","9","02:00","48","-19"
"Salla Naruska","2016","1","10","02:00","49","-30.1"
"Salla Naruska","2016","1","11","02:00","49","-30.5"
"Salla Naruska","2016","1","12","02:00","46","-33.3"
"Salla Naruska","2016","1","13","02:00","50","-23.9"
"Salla Naruska","2016","1","14","02:00","48","-10.8"
"Salla Naruska","2016","1","15","02:00","50","-15"
"Salla Naruska","2016","1","16","02:00","55","-14.9"
"Salla Naruska","2016","1","17","02:00","55","-25.1"
"Salla Naruska","2016","1","18","02:00","56","-18.6"
"Salla Naruska","2016","1","19","02:00","55","-33.8"
"Salla Naruska","2016","1","20","02:00","56","-33.7"
"Salla Naruska","2016","1","21","02:00","54","-28.9"
"Salla Naruska","2016","1","22","02:00","54","-23.4"
"Salla Naruska","2016","1","23","02:00","63","-10.2"
"Salla Naruska","2016","1","24","02:00","62","-11.7"
"Salla Naruska","2016","1","25","02:00","62","-17.1"
"Salla Naruska","2016","1","26","02:00","68","-12.1"
"Salla Naruska","2016","1","27","02:00","70","-5.2"
"Salla Naruska","2016","1","28","02:00","70","-4.3"
"Salla Naruska","2016","1","29","02:00","68","-16"
"Salla Naruska","2016","1","30","02:00","68","-8.4"
"Salla Naruska","2016","1","31","02:00","71","-1.8"
"Salla Naruska","2016","2","1","02:00","77","-4.7"
"Salla Naruska","2016","2","2","02:00","76","-6"
"Salla Naruska","2016","2","3","02:00","75","-7.5"
"Salla Naruska","2016","2","4","02:00","73","-12.6"
"Salla Naruska","2016","2","5","02:00","74","-12"
"Salla Naruska","2016","2","6","02:00","71","-9.8"
"Salla Naruska","2016","2","7","02:00","75","-5.3"
"Salla Naruska","2016","2","8","02:00","74","1.2"
"Salla Naruska","2016","2","9","02:00","72","0.8"
"Salla Naruska","2016","2","10","02:00","74","0.5"
"Salla Naruska","2016","2","11","02:00","74","0.6"
"Salla Naruska","2016","2","12","02:00","74","-0.4"
"Salla Naruska","2016","2","13","02:00","84","-2.2"
"Salla Naruska","2016","2","14","02:00","82","-6.1"
"Salla Naruska","2016","2","15","02:00","82","-2.8"
"Salla Naruska","2016","2","16","02:00","82","-8.4"
"Salla Naruska","2016","2","17","02:00","80","-12.2"
"Salla Naruska","2016","2","18","02:00","80","-3.2"
"Salla Naruska","2016","2","19","02:00","80","-2.5"
"Salla Naruska","2016","2","20","02:00","81","-2.4"
"Salla Naruska","2016","2","21","02:00","82","-3.3"
"Salla Naruska","2016","2","22","02:00","82","-5.5"
"Salla Naruska","2016","2","23","02:00","86","-6.9"
"Salla Naruska","2016","2","24","02:00","87","-10.9"
"Salla Naruska","2016","2","25","02:00","89","-8.2"
"Salla Naruska","2016","2","26","02:00","92","-8.2"
"Salla Naruska","2016","2","27","02:00","90","-6.5"
"Salla Naruska","2016","2","28","02:00","87","-9.1"
"Salla Naruska","2016","2","29","02:00","88","-14.3"
"Salla Naruska","2016","3","1","02:00","87","-7.4"
"Salla Naruska","2016","3","2","02:00","86","-6.2"
"Salla Naruska","2016","3","3","02:00","86","-10.8"
"Salla Naruska","2016","3","4","02:00","85","-8.6"
"Salla Naruska","2016","3","5","02:00","84","-4.7"
"Salla Naruska","2016","3","6","02:00","86","-2.9"
"Salla Naruska","2016","3","7","02:00","85","-3.6"
"Salla Naruska","2016","3","8","02:00","86","-1.4"
"Salla Naruska","2016","3","9","02:00","85","-4.1"
"Salla Naruska","2016","3","10","02:00","85","-3.9"
"Salla Naruska","2016","3","11","02:00","85","-2.5"
"Salla Naruska","2016","3","12","02:00","85","-2.2"
"Salla Naruska","2016","3","13","02:00","84","-3.2"
"Salla Naruska","2016","3","14","02:00","84","-4.1"
"Salla Naruska","2016","3","15","02:00","84","2.7"
"Salla Naruska","2016","3","16","02:00","81","0.8"
"Salla Naruska","2016","3","17","02:00","80","-6.5"
"Salla Naruska","2016","3","18","02:00","80","-7.3"
"Salla Naruska","2016","3","19","02:00","80","-7.7"
"Salla Naruska","2016","3","20","02:00","80","-8.3"
"Salla Naruska","2016","3","21","02:00","80","-13.9"
"Salla Naruska","2016","3","22","02:00","80","-13.7"
"Salla Naruska","2016","3","23","02:00","79","-12"
"Salla Naruska","2016","3","24","02:00","82","-7.4"
"Salla Naruska","2016","3","25","02:00","83","-8.5"
"Salla Naruska","2016","3","26","02:00","83","0.1"
"Salla Naruska","2016","3","27","02:00","83","2.5"
"Salla Naruska","2016","3","28","03:00","79","2.4"
"Salla Naruska","2016","3","29","03:00","77","1"
"Salla Naruska","2016","3","30","03:00","75","1.9"
"Salla Naruska","2016","3","31","03:00","73","-1.2"
"Salla Naruska","2016","4","1","03:00","72","-2.1"
"Salla Naruska","2016","4","2","03:00","72","-1.2"
"Salla Naruska","2016","4","3","03:00","72","-0.9"
"Salla Naruska","2016","4","4","03:00","71","-1.2"
"Salla Naruska","2016","4","5","03:00","71","-0.4"
"Salla Naruska","2016","4","6","03:00","71","1"
"Salla Naruska","2016","4","7","03:00","71","2.5"
"Salla Naruska","2016","4","8","03:00","67","1.6"
"Salla Naruska","2016","4","9","03:00","65","1.4"
"Salla Naruska","2016","4","10","03:00","61","0.8"
"Salla Naruska","2016","4","11","03:00","60","0.6"
"Salla Naruska","2016","4","12","03:00","59","0.6"
"Salla Naruska","2016","4","13","03:00","59","-3.7"
"Salla Naruska","2016","4","14","03:00","58","-5.8"
"Salla Naruska","2016","4","15","03:00","58","-4.8"
"Salla Naruska","2016","4","16","03:00","57","-1.7"
"Salla Naruska","2016","4","17","03:00","58","4.3"
"Salla Naruska","2016","4","18","03:00","54","1.9"
"Salla Naruska","2016","4","19","03:00","53","1.4"
"Salla Naruska","2016","4","20","03:00","57","-0.1"
"Salla Naruska","2016","4","21","03:00","57","0"
"Salla Naruska","2016","4","22","03:00","54","-0.8"
"Salla Naruska","2016","4","23","03:00","53","-0.7"
"Salla Naruska","2016","4","24","03:00","54","-0.9"
"Salla Naruska","2016","4","25","03:00","54","-0.7"
"Salla Naruska","2016","4","26","03:00","53","4.4"
"Salla Naruska","2016","4","27","03:00","46","6.7"
"Salla Naruska","2016","4","28","03:00","40","6.7"
"Salla Naruska","2016","4","29","03:00","36","8.6"
"Salla Naruska","2016","4","30","03:00","30","7.9"
"Salla Naruska","2016","5","1","03:00","25","6"
"Salla Naruska","2016","5","2","03:00","18","4.3"
"Salla Naruska","2016","5","3","03:00","14","4.3"
"Salla Naruska","2016","5","4","03:00","7","6.3"
"Salla Naruska","2016","5","5","03:00","-1","7.5"
"Salla Naruska","2016","5","6","03:00","-1","6.9"
"Salla Naruska","2016","5","7","03:00","-1","8.6"
"Salla Naruska","2016","5","8","03:00","-1","9.9"
"Salla Naruska","2016","5","9","03:00","-1","6.8"
"Salla Naruska","2016","5","10","03:00","-1","5.3"
"Salla Naruska","2016","5","11","03:00","-1","4.4"
"Salla Naruska","2016","5","12","03:00","-1","8.4"
"Salla Naruska","2016","5","13","03:00","-1","8.6"
"Salla Naruska","2016","5","14","03:00","-1","7.1"
"Salla Naruska","2016","5","15","03:00","-1","6.5"
"Salla Naruska","2016","5","16","03:00","-1","6.7"
"Salla Naruska","2016","5","17","03:00","-1","6.1"
"Salla Naruska","2016","5","18","03:00","-1","5"
"Salla Naruska","2016","5","19","03:00","-1","6.4"
"Salla Naruska","2016","5","20","03:00","-1","6.4"
"Salla Naruska","2016","5","21","03:00","-1","9.7"
"Salla Naruska","2016","5","22","03:00","-1","7"
"Salla Naruska","2016","5","23","03:00","-1","12.7"
"Salla Naruska","2016","5","24","03:00","-1","13.4"
"Salla Naruska","2016","5","25","03:00","-1","11.4"
"Salla Naruska","2016","5","26","03:00","-1","9.3"
"Salla Naruska","2016","5","27","03:00","-1","9.6"
"Salla Naruska","2016","5","28","03:00","-1","13.4"
"Salla Naruska","2016","5","29","03:00","-1","18.5"
"Salla Naruska","2016","5","30","03:00","-1","12.8"
"Salla Naruska","2016","5","31","03:00","-1","14.2"
"Salla Naruska","2016","6","1","03:00","-1","16.6"
"Salla Naruska","2016","6","2","03:00","-1","10.3"
"Salla Naruska","2016","6","3","03:00","-1","8.3"
"Salla Naruska","2016","6","4","03:00","-1","4.8"
"Salla Naruska","2016","6","5","03:00","-1","4.7"
"Salla Naruska","2016","6","6","03:00","-1","4.8"
"Salla Naruska","2016","6","7","03:00","-1","8.8"
"Salla Naruska","2016","6","8","03:00","-1","7.2"
"Salla Naruska","2016","6","9","03:00","-1","6.3"
"Salla Naruska","2016","6","10","03:00","-1","6.4"
"Salla Naruska","2016","6","11","03:00","-1","7"
"Salla Naruska","2016","6","12","03:00","-1","9.1"
"Salla Naruska","2016","6","13","03:00","-1","10.8"
"Salla Naruska","2016","6","14","03:00","-1","8.5"
"Salla Naruska","2016","6","15","03:00","-1","9.2"
"Salla Naruska","2016","6","16","03:00","-1","16.2"
"Salla Naruska","2016","6","17","03:00","-1","15"
"Salla Naruska","2016","6","18","03:00","-1","16.1"
"Salla Naruska","2016","6","19","03:00","-1","13.6"
"Salla Naruska","2016","6","20","03:00","-1","10.6"
"Salla Naruska","2016","6","21","03:00","-1","13.9"
"Salla Naruska","2016","6","22","03:00","-1","14.7"
"Salla Naruska","2016","6","23","03:00","-1","14.3"
"Salla Naruska","2016","6","24","03:00","-1","14.1"
"Salla Naruska","2016","6","25","03:00","-1","12.7"
"Salla Naruska","2016","6","26","03:00","-1","12"
"Salla Naruska","2016","6","27","03:00","-1","15.3"
"Salla Naruska","2016","6","28","03:00","-1","15.4"
"Salla Naruska","2016","6","29","03:00","-1","15.6"
"Salla Naruska","2016","6","30","03:00","-1","15.8"
"Salla Naruska","2016","7","1","03:00","-1","16.6"
"Salla Naruska","2016","7","2","03:00","-1","17.9"
"Salla Naruska","2016","7","3","03:00","-1","19.7"
"Salla Naruska","2016","7","4","03:00","-1","12.1"
"Salla Naruska","2016","7","5","03:00","-1","20.3"
"Salla Naruska","2016","7","6","03:00","-1","17.2"
"Salla Naruska","2016","7","7","03:00","-1","16.5"
"Salla Naruska","2016","7","8","03:00","-1","13.6"
"Salla Naruska","2016","7","9","03:00","-1","13.4"
"Salla Naruska","2016","7","10","03:00","-1","13.6"
"Salla Naruska","2016","7","11","03:00","-1","16.7"
"Salla Naruska","2016","7","12","03:00","-1","13.5"
"Salla Naruska","2016","7","13","03:00","-1","14.6"
"Salla Naruska","2016","7","14","03:00","-1","16.8"
"Salla Naruska","2016","7","15","03:00","-1","17"
"Salla Naruska","2016","7","16","03:00","-1","16.1"
"Salla Naruska","2016","7","17","03:00","-1","15.2"
"Salla Naruska","2016","7","18","03:00","-1","13.4"
"Salla Naruska","2016","7","19","03:00","-1","13.3"
"Salla Naruska","2016","7","20","03:00","-1","13.4"
"Salla Naruska","2016","7","21","03:00","-1","14.8"
"Salla Naruska","2016","7","22","03:00","-1","17.3"
"Salla Naruska","2016","7","23","03:00","-1","16.1"
"Salla Naruska","2016","7","24","03:00","-1","18.3"
"Salla Naruska","2016","7","25","03:00","-1","16.9"
"Salla Naruska","2016","7","26","03:00","-1","17.3"
"Salla Naruska","2016","7","27","03:00","-1","16.2"
"Salla Naruska","2016","7","28","03:00","-1","15"
"Salla Naruska","2016","7","29","03:00","-1","16.3"
"Salla Naruska","2016","7","30","03:00","-1","16.5"
"Salla Naruska","2016","7","31","03:00","-1","14.5"
"Salla Naruska","2016","8","1","03:00","-1","15"
"Salla Naruska","2016","8","2","03:00","-1","11.7"
"Salla Naruska","2016","8","3","03:00","-1","13.1"
"Salla Naruska","2016","8","4","03:00","-1","13"
"Salla Naruska","2016","8","5","03:00","-1","12.6"
"Salla Naruska","2016","8","6","03:00","-1","14"
"Salla Naruska","2016","8","7","03:00","-1","14.5"
"Salla Naruska","2016","8","8","03:00","-1","15.7"
"Salla Naruska","2016","8","9","03:00","-1","14.8"
"Salla Naruska","2016","8","10","03:00","-1","11.6"
"Salla Naruska","2016","8","11","03:00","-1","10.5"
"Salla Naruska","2016","8","12","03:00","-1","10.2"
"Salla Naruska","2016","8","13","03:00","-1","10.5"
"Salla Naruska","2016","8","14","03:00","-1","11.5"
"Salla Naruska","2016","8","15","03:00","-1","12.1"
"Salla Naruska","2016","8","16","03:00","-1","10"
"Salla Naruska","2016","8","17","03:00","-1","10.5"
"Salla Naruska","2016","8","18","03:00","-1","12.8"
"Salla Naruska","2016","8","19","03:00","-1","13.3"
"Salla Naruska","2016","8","20","03:00","-1","14.4"
"Salla Naruska","2016","8","21","03:00","-1","13.6"
"Salla Naruska","2016","8","22","03:00","-1","14"
"Salla Naruska","2016","8","23","03:00","-1","12.8"
"Salla Naruska","2016","8","24","03:00","-1","8.1"
"Salla Naruska","2016","8","25","03:00","-1","7.1"
"Salla Naruska","2016","8","26","03:00","-1","8.9"
"Salla Naruska","2016","8","27","03:00","-1","5.1"
"Salla Naruska","2016","8","28","03:00","-1","5.7"
"Salla Naruska","2016","8","29","03:00","-1","6.3"
"Salla Naruska","2016","8","30","03:00","-1","6.7"
"Salla Naruska","2016","8","31","03:00","-1","8.4"
"Salla Naruska","2016","9","1","03:00","-1","11.8"
"Salla Naruska","2016","9","2","03:00","-1","7.4"
"Salla Naruska","2016","9","3","03:00","-1","6.2"
"Salla Naruska","2016","9","4","03:00","-1","5.3"
"Salla Naruska","2016","9","5","03:00","-1","7.1"
"Salla Naruska","2016","9","6","03:00","-1","5.1"
"Salla Naruska","2016","9","7","03:00","-1","7"
"Salla Naruska","2016","9","8","03:00","-1","7.6"
"Salla Naruska","2016","9","9","03:00","-1","5.2"
"Salla Naruska","2016","9","10","03:00","-1","6"
"Salla Naruska","2016","9","11","03:00","-1","9.7"
"Salla Naruska","2016","9","12","03:00","-1","9.5"
"Salla Naruska","2016","9","13","03:00","-1","6.5"
"Salla Naruska","2016","9","14","03:00","-1","6.9"
"Salla Naruska","2016","9","15","03:00","-1","8.4"
"Salla Naruska","2016","9","16","03:00","-1","4.7"
"Salla Naruska","2016","9","17","03:00","-1","4.3"
"Salla Naruska","2016","9","18","03:00","-1","2"
"Salla Naruska","2016","9","19","03:00","-1","6"
"Salla Naruska","2016","9","20","03:00","-1","8.1"
"Salla Naruska","2016","9","21","03:00","-1","9.3"
"Salla Naruska","2016","9","22","03:00","-1","7"
"Salla Naruska","2016","9","23","03:00","-1","7"
"Salla Naruska","2016","9","24","03:00","-1","6.6"
"Salla Naruska","2016","9","25","03:00","-1","6.9"
"Salla Naruska","2016","9","26","03:00","-1","9.8"
"Salla Naruska","2016","9","27","03:00","-1","10.8"
"Salla Naruska","2016","9","28","03:00","-1","11.2"
"Salla Naruska","2016","9","29","03:00","-1","7.6"
"Salla Naruska","2016","9","30","03:00","-1","7.7"
"Salla Naruska","2016","10","1","03:00","-1","6.1"
"Salla Naruska","2016","10","2","03:00","-1","2.8"
"Salla Naruska","2016","10","3","03:00","-1","2.1"
"Salla Naruska","2016","10","4","03:00","-1","-0.2"
"Salla Naruska","2016","10","5","03:00","-1","-1.3"
"Salla Naruska","2016","10","6","03:00","-1","3.7"
"Salla Naruska","2016","10","7","03:00","-1","4.3"
"Salla Naruska","2016","10","8","03:00","-1","2.2"
"Salla Naruska","2016","10","9","03:00","-1","1.4"
"Salla Naruska","2016","10","10","03:00","-1","1.8"
"Salla Naruska","2016","10","11","03:00","-1","-0.6"
"Salla Naruska","2016","10","12","03:00","-1","-1"
"Salla Naruska","2016","10","13","03:00","-1","0.4"
"Salla Naruska","2016","10","14","03:00","-1","2.2"
"Salla Naruska","2016","10","15","03:00","-1","2.6"
"Salla Naruska","2016","10","16","03:00","-1","1.6"
"Salla Naruska","2016","10","17","03:00","-1","-1.5"
"Salla Naruska","2016","10","18","03:00","-1","2.4"
"Salla Naruska","2016","10","19","03:00","-1","3.4"
"Salla Naruska","2016","10","20","03:00","-1","1.6"
"Salla Naruska","2016","10","21","03:00","-1","2.6"
"Salla Naruska","2016","10","22","03:00","-1","0.3"
"Salla Naruska","2016","10","23","03:00","-1","-0.3"
"Salla Naruska","2016","10","24","03:00","-1","-0.1"
"Salla Naruska","2016","10","25","03:00","-1","-0.3"
"Salla Naruska","2016","10","26","03:00","0","-2"
"Salla Naruska","2016","10","27","03:00","2","-2"
